participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,helpButtonClickedCount,startTime,endTime,parameters_preset,parameters_output
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Feedback","22","Method_Rating","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Welche Darstellung fanden Sie am hilfreichsten für die Aufgaben?

| Darstellung A | Darstellung B | Darstellung C |
|---|---|---|
| <img src=""Nutzerstudie/Assets/Plots/Test/Vsup/Test_VSUP_Plot.png"" width=""280"" /> | <img src=""Nutzerstudie/Assets/Plots/Test/ScaledGlyph/Test_ScaledGlyph_Plot.png"" width=""280"" /> | <img src=""Nutzerstudie/Assets/Plots/Test/IsoGlyph/Test_IsoGlyph_Plot.png"" width=""280"" /> |","{""Darstellung A"":""0"",""Darstellung B"":""1""}","","26481","26481","0","2026-08-22T14:11:08.377Z","2026-08-22T14:11:34.858Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Feedback","22","VSUP_Heading","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","### Darstellung A","","","26481","26481","0","2026-08-22T14:11:08.377Z","2026-08-22T14:11:34.858Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Feedback","22","VSUP_Readability_Response","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Wie leicht konnten Sie die Werte aus der Darstellung A ablesen?","7","","26481","26481","0","2026-08-22T14:11:08.377Z","2026-08-22T14:11:34.858Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Feedback","22","VSUP_Effort_Response","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Wie anstrengend war die Arbeit mit der Darstellung A?","7","","26481","26481","0","2026-08-22T14:11:08.377Z","2026-08-22T14:11:34.858Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Feedback","22","ScaledGlyph_Heading","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","### Darstellung B","","","26481","26481","0","2026-08-22T14:11:08.377Z","2026-08-22T14:11:34.858Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Feedback","22","ScaledGlyph_Readability_Response","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Wie leicht konnten Sie die Werte aus der Darstellung B ablesen?","7","","26481","26481","0","2026-08-22T14:11:08.377Z","2026-08-22T14:11:34.858Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Feedback","22","ScaledGlyph_Effort_Response","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Wie anstrengend war die Arbeit mit der Darstellung B?","7","","26481","26481","0","2026-08-22T14:11:08.377Z","2026-08-22T14:11:34.858Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Feedback","22","IsoGlyph_Heading","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","### Darstellung C","","","26481","26481","0","2026-08-22T14:11:08.377Z","2026-08-22T14:11:34.858Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Feedback","22","IsoGlyph_Readability_Response","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Wie leicht konnten Sie die Werte aus der Darstellung C?","7","","26481","26481","0","2026-08-22T14:11:08.377Z","2026-08-22T14:11:34.858Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Feedback","22","IsoGlyph_Effort_Response","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Wie anstrengend war die Arbeit mit der Darstellung C?","7","","26481","26481","0","2026-08-22T14:11:08.377Z","2026-08-22T14:11:34.858Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Feedback","22","Remarks","DEFAULT","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.","Weitere Anmerkungen","Testdurchlauf 7","","26481","26481","0","2026-08-22T14:11:08.377Z","2026-08-22T14:11:34.858Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Feedback","22","windowEvents","DEFAULT","","","","","","","","{""focus"":7,""input"":6,""keydown"":3,""keyup"":2,""mousemove"":81,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Demographic","23","Age","DEFAULT","completed","","","","100.00","","Wie alt sind Sie?","55-59","","8867","8867","0","2026-08-22T14:11:36.328Z","2026-08-22T14:11:45.195Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Demographic","23","Qualification","DEFAULT","completed","","","","100.00","","Was ist ihr höchster Bildungsabschluss?","Realschule","","8867","8867","0","2026-08-22T14:11:36.328Z","2026-08-22T14:11:45.195Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Demographic","23","Familiarity","DEFAULT","completed","","","","100.00","","Wie vertraut sind Sie allgemein mit Unsicherheitsvisualisierungen?","7","","8867","8867","0","2026-08-22T14:11:36.328Z","2026-08-22T14:11:45.195Z","",""
"0a118baa-2055-44b8-b7d2-3768aa75c6c2","Demographic","23","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","",""
"0e03ab80-9ec2-4b48-b955-f5f748a92a19","participantTags","","participantTags","DEFAULT","","","","","","","","[]","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","participantTags","","participantTags","DEFAULT","","","","","","","","[]","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","Introduction","0","","DEFAULT","completed","","","","100.00","","","","","7202","7202","0","2026-08-22T13:35:50.238Z","2026-08-22T13:35:57.440Z","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","Introduction","0","windowEvents","DEFAULT","","","","","","","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","Consent","1","Einwilligungserklärung_Radio","DEFAULT","completed","","","","100.00","","","Ja, ich stimme zu.","","3955","3955","0","2026-08-22T13:35:58.056Z","2026-08-22T13:36:02.011Z","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","Consent","1","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":16,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","Task_Explanation","2","Beispiel_Checkbox_Response","DEFAULT","completed","","","","100.00","Beispiel","Hier wählen Sie eine der Optionen aus:","","","31176","31176","0","2026-08-22T13:36:02.711Z","2026-08-22T13:36:33.887Z","empty","vsupPlot"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Task_Explanation","2","Beispiel_LongText_Response","DEFAULT","completed","","","","100.00","Beispiel","Hier können Sie eine Begründung schreiben:","","","31176","31176","0","2026-08-22T13:36:02.711Z","2026-08-22T13:36:33.887Z","empty","vsupPlot"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Task_Explanation","2","Beispiel_Likert_Response","DEFAULT","completed","","","","100.00","Beispiel","Hier bewerten Sie:","","","31176","31176","0","2026-08-22T13:36:02.711Z","2026-08-22T13:36:33.887Z","empty","vsupPlot"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Task_Explanation","2","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":49,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":31,""visibility"":0}","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","VSUP_Explanation","3","VSUP_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","10","10","38389","38389","0","2026-08-22T13:36:34.931Z","2026-08-22T13:37:13.320Z","test1","Vsup"
"0efb5de4-df17-4e00-b641-1277e2e62db2","VSUP_Explanation","3","VSUP_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","1","","38389","38389","0","2026-08-22T13:36:34.931Z","2026-08-22T13:37:13.320Z","test1","Vsup"
"0efb5de4-df17-4e00-b641-1277e2e62db2","VSUP_Explanation","3","VSUP_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","8","","38389","38389","0","2026-08-22T13:36:34.931Z","2026-08-22T13:37:13.320Z","test1","Vsup"
"0efb5de4-df17-4e00-b641-1277e2e62db2","VSUP_Explanation","3","VSUP_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","15","","38389","38389","0","2026-08-22T13:36:34.931Z","2026-08-22T13:37:13.320Z","test1","Vsup"
"0efb5de4-df17-4e00-b641-1277e2e62db2","VSUP_Explanation","3","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":49,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":19,""visibility"":0}","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","ScaledGlyph_Explanation","4","ScaledGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","10","10","7075","7075","0","2026-08-22T13:37:13.939Z","2026-08-22T13:37:21.014Z","test2","ScaledGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","ScaledGlyph_Explanation","4","ScaledGlyph_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","8","","7075","7075","0","2026-08-22T13:37:13.939Z","2026-08-22T13:37:21.014Z","test2","ScaledGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","ScaledGlyph_Explanation","4","ScaledGlyph_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","4","","7075","7075","0","2026-08-22T13:37:13.939Z","2026-08-22T13:37:21.014Z","test2","ScaledGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","ScaledGlyph_Explanation","4","ScaledGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","15","","7075","7075","0","2026-08-22T13:37:13.939Z","2026-08-22T13:37:21.014Z","test2","ScaledGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","ScaledGlyph_Explanation","4","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":45,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":10,""visibility"":0}","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","IsoGlyph_Explanation","5","IsoGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","10","10","12220","12220","0","2026-08-22T13:37:21.674Z","2026-08-22T13:37:33.894Z","test3","IsoGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","IsoGlyph_Explanation","5","IsoGlyph_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","3","","12220","12220","0","2026-08-22T13:37:21.674Z","2026-08-22T13:37:33.894Z","test3","IsoGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","IsoGlyph_Explanation","5","IsoGlyph_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","2","","12220","12220","0","2026-08-22T13:37:21.674Z","2026-08-22T13:37:33.894Z","test3","IsoGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","IsoGlyph_Explanation","5","IsoGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","15","","12220","12220","0","2026-08-22T13:37:21.674Z","2026-08-22T13:37:33.894Z","test3","IsoGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","IsoGlyph_Explanation","5","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":11,""visibility"":0}","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","Niederschlag_Uncertainty_Maxima_IsoGlyph","6","IsoGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","-999","0.00007260401","15911","15911","0","2026-08-22T13:37:34.484Z","2026-08-22T13:37:50.395Z","precipitation","IsoGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Niederschlag_Uncertainty_Maxima_IsoGlyph","6","Niederschlag_Uncertainty_Maxima_IsoGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","4","","15911","15911","0","2026-08-22T13:37:34.484Z","2026-08-22T13:37:50.395Z","precipitation","IsoGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Niederschlag_Uncertainty_Maxima_IsoGlyph","6","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","Niederschlag_Uncertainty_Minima_VSUP","7","VSUP_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","-999","1.4379904e-9","10013","10013","0","2026-08-22T13:37:51.763Z","2026-08-22T13:38:01.776Z","precipitation","Vsup"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Niederschlag_Uncertainty_Minima_VSUP","7","Niederschlag_Uncertainty_Minima_VSUP_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","1","","10013","10013","0","2026-08-22T13:37:51.763Z","2026-08-22T13:38:01.776Z","precipitation","Vsup"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Niederschlag_Uncertainty_Minima_VSUP","7","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","Luftdruck_Value_Maxima_ScaledGlyph","8","ScaledGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","-999","103119.4","12369","12369","0","2026-08-22T13:38:03.471Z","2026-08-22T13:38:15.840Z","air_pressure","ScaledGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Luftdruck_Value_Maxima_ScaledGlyph","8","Luftdruck_Value_Maxima_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","1","","12369","12369","0","2026-08-22T13:38:03.471Z","2026-08-22T13:38:15.840Z","air_pressure","ScaledGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Luftdruck_Value_Maxima_ScaledGlyph","8","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":41,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","Luftdruck_Value_Minima_IsoGlyph","9","IsoGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","-999","98008.52","8461","8461","0","2026-08-22T13:38:17.229Z","2026-08-22T13:38:25.690Z","air_pressure","IsoGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Luftdruck_Value_Minima_IsoGlyph","9","Luftdruck_Value_Minima_IsoGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","1","","8461","8461","0","2026-08-22T13:38:17.229Z","2026-08-22T13:38:25.690Z","air_pressure","IsoGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Luftdruck_Value_Minima_IsoGlyph","9","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":21,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","Niederschlag_Uncertainty_Maxima_VSUP","10","VSUP_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","-999","0.00007260401","45973","21438","0","2026-08-22T13:38:27.217Z","2026-08-22T13:39:13.190Z","precipitation","Vsup"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Niederschlag_Uncertainty_Maxima_VSUP","10","Niederschlag_Uncertainty_Maxima_VSUP_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","1","","45973","21438","0","2026-08-22T13:38:27.217Z","2026-08-22T13:39:13.190Z","precipitation","Vsup"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Niederschlag_Uncertainty_Maxima_VSUP","10","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":32,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":3,""visibility"":2}","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","Niederschlag_Uncertainty_Minima_ScaledGlyph","11","ScaledGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","-999","1.4379904e-9","27430","27430","0","2026-08-22T13:39:15.014Z","2026-08-22T13:39:42.444Z","precipitation","ScaledGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Niederschlag_Uncertainty_Minima_ScaledGlyph","11","Niederschlag_Uncertainty_Minima_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","1","","27430","27430","0","2026-08-22T13:39:15.014Z","2026-08-22T13:39:42.444Z","precipitation","ScaledGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Niederschlag_Uncertainty_Minima_ScaledGlyph","11","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":34,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","",""
"0efb5de4-df17-4e00-b641-1277e2e62db2","Luftdruck_Value_Maxima_IsoGlyph","12","IsoGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","-999","103119.4","9904","9904","0","2026-08-22T13:39:44.429Z","2026-08-22T13:39:54.333Z","air_pressure","IsoGlyph"
"0efb5de4-df17-4e00-b641-1277e2e62db2","Luftdruck_Value_Maxima_IsoGlyph","12","Luftdruck_Value_Maxima_IsoGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","1","","9904","9904","0","2026-08-22T13:39:44.429Z","2026-08-22T13:39:54.333Z","air_pressure","IsoGlyph"
